SERIALNO,AGE,WRKLYR,INCTOT
7163037,15,0,1300
7163037,10,0,NA
7163158,61,2,46700
7163158,61,1,9400
7163209,31,2,140300
7163358,60,2,30000
7163697,80,2,15700
7163801,53,1,12900
7163801,93,2,6500
7163953,30,1,34600
7163955,55,2,15800
7163955,49,1,40000
7163955,77,2,161800
7163955,72,2,7400
7164281,51,1,51300
7164281,48,1,2500
7164366,35,1,10200
7164435,41,2,37000
7164435,38,1,19000
7164435,14,0,NA
7164435,17,1,1500
7164545,56,1,82000
7164545,53,1,42000
7164545,21,1,2000
7164545,10,0,NA
7164623,45,1,38000
7164623,33,1,50000
7164633,75,2,11800
7164633,74,2,4600
7164687,85,2,20900
7164708,52,1,165000
7164708,46,1,25000
7164708,18,2,0
7164708,10,0,NA
7164799,28,1,17110
7164808,41,1,19800
7164808,40,1,10800
7164808,21,1,13500
7164808,19,1,8500
7164834,32,1,27000
7164834,29,1,43000
7164939,41,1,24600
7164939,38,1,27600
7164939,16,1,1900
7164939,11,0,NA
7164998,56,2,26100
7164998,51,1,28800
7164998,29,1,11300
7165176,32,1,38000
7165239,60,2,13000
7165239,27,1,15600
7165244,78,2,21300
7165244,75,2,5700
7165384,69,1,51800
7165384,67,2,40000
7165815,27,1,19000
7165815,23,1,3500
7165820,27,1,33400
7165820,29,1,36800
7165820,28,1,36000
7166072,34,1,28500
7166072,10,0,NA
7166072,9,0,NA
7166140,69,2,117900
7166140,74,2,6500
7166294,54,1,73000
7166294,40,1,39000
7166320,83,1,12600
7166437,47,1,26900
7166437,44,1,13000
7166437,17,1,700
7166437,15,0,2300
7166444,20,1,10000
7166590,43,1,32600
7166590,44,1,35000
7166729,72,2,23350
7166970,54,1,41000
7166991,53,1,41050
7166991,52,2,0
7167373,52,1,28900
7167373,44,1,6500
7167373,19,2,0
7167373,16,2,0
7167373,16,2,0
7167373,14,0,NA
7167512,28,1,24900
7167512,24,1,4800
7167512,1,0,NA
7167512,6,0,NA
7167512,4,0,NA
7167658,74,2,28200
7167658,73,2,10200
7167658,42,1,29300
7167700,18,1,10800
7167914,83,2,9540
7167928,41,1,34000
7167928,40,1,8300
7168088,28,1,23900
7168088,31,1,14000
7168088,2,0,NA
7168088,9,0,NA
7168185,36,1,90000
7168268,83,2,10300
7168354,45,1,23950
7168354,49,1,9330
7168354,18,1,3100
7168354,15,0,1200
7168818,30,1,20000
7168818,47,1,28000
7168818,11,0,NA
7168944,71,2,15000
7168986,79,2,9100
7169298,44,1,25000
7169298,41,1,24000
7169339,28,1,24500
7169339,27,1,24000
7169340,51,1,60200
7169856,30,1,15000
7170015,59,2,0
7170015,62,2,1300
7170015,27,1,10000
7170268,34,2,5530
7170268,13,0,NA
7170268,30,1,22000
7170302,49,1,31900
7170302,74,2,13400
7170520,72,2,18400
7170520,79,2,23400
7170801,43,1,6200
7170801,34,1,1000
7170801,11,0,NA
7170919,56,1,61000
7170919,54,1,76100
7171132,37,1,18000
7171132,30,2,0
7171132,2,0,NA
7171232,63,1,22500
7171232,63,2,55000
7171288,82,2,5900
7171288,39,1,8000
7171288,11,0,NA
7171303,58,1,14000
7171303,48,1,26500
7171318,37,1,85000
7171318,36,1,36400
7171318,10,0,NA
7171318,15,0,0
7171318,7,0,NA
7171597,45,1,9200
7171597,54,2,0
7171663,67,2,19800
7171663,66,1,13900
7172065,23,1,20000
7172065,1,0,NA
7172065,6,0,NA
7172065,21,1,4400
7172140,27,1,20000
7172240,50,1,13900
7172240,50,1,37300
7172240,72,2,15000
7172249,45,1,25300
7172249,41,1,500
7172249,28,2,0
7172249,21,2,0
7172249,15,0,0
7172293,25,1,19000
7172542,47,1,30180
7172542,45,1,18700
7172542,22,1,12960
7172542,20,1,18510
7172547,37,1,23300
7172547,34,1,13000
7172547,15,0,0
7172547,12,0,NA
7172547,7,0,NA
7172547,26,1,12000
7172802,61,2,13000
7172802,49,1,21200
7173026,62,1,37200
7173377,40,2,4
7173377,34,1,12000
7173377,7,0,NA
7173397,53,1,53400
7173397,51,2,0
7173540,49,1,47000
7173540,46,1,34000
7173540,14,0,NA
7173674,51,1,61900
7173674,50,1,55150
7173680,57,2,13500
7173680,16,2,0
7173680,49,1,19900
7173825,59,2,28000
7174018,36,1,27000
7174018,17,1,2810
7174018,34,1,35000
7174018,12,0,NA
7174297,72,1,51700
7174297,65,1,26200
7174322,89,2,0
7174347,57,2,30000
7174347,56,2,0
7174529,41,1,30000
7174571,37,1,32000
7174571,9,0,NA
7174571,7,0,NA
7174688,84,2,26204
7174757,61,2,6130
7175602,57,2,20800
7175602,56,2,27300
7175635,52,1,51790
7175635,49,1,23500
7175747,54,1,123000
7175747,51,1,17000
7175829,43,1,20600
7175829,17,2,0
7175829,21,1,3000
7176118,83,2,14570
7176138,27,1,28000
7176138,27,1,12000
7176260,31,1,12000
7176260,37,2,0
7176260,4,0,NA
7176260,1,0,NA
7176260,24,1,9000
7176341,81,2,15300
7176582,67,2,75100
7176582,65,1,43400
7176666,49,1,43190
7176666,48,1,28300
7176733,52,1,55000
7176757,60,1,43000
7176787,37,1,10000
7176787,20,2,0
7176787,10,0,NA
7176787,9,0,NA
7177153,50,1,55000
7177153,51,1,13000
7177214,71,2,32000
7177214,45,2,5000
7177224,57,1,136000
7177224,48,1,50000
7177375,58,1,46150
7177375,58,1,42400
7177531,24,1,25000
7177531,0,0,NA
7177531,3,0,NA
7177531,24,1,23600
7177727,39,1,30400
7177727,31,1,50000
7177727,12,0,NA
7177727,10,0,NA
7177727,6,0,NA
7177777,45,1,15200
7177777,40,1,17500
7177777,20,1,11000
7177777,18,1,6200
7177777,17,1,7600
7177880,65,2,6200
7177911,29,1,38800
7177911,27,1,36000
7177911,1,0,NA
7177988,52,1,45200
7177988,51,1,20800
7177988,21,1,11830
7178100,28,2,6300
7178100,5,0,NA
7178100,28,1,9600
7178337,80,2,44010
7178412,54,1,63000
7178412,18,1,1300
7178475,22,1,12100
7178475,4,0,NA
7178475,2,0,NA
7178499,59,1,30000
7178499,63,2,0
7178673,42,1,26500
7178673,43,1,3600
7178673,14,0,NA
7178732,31,1,33700
7178732,38,1,56000
7178732,21,1,20400
7178941,47,1,5300
7178941,41,1,65000
7178941,19,1,9800
7178941,15,0,0
7178941,15,0,0
7178941,12,0,NA
7178967,84,2,9400
7179033,37,1,31200
7179033,37,1,46030
7179223,23,1,23700
7179223,5,0,NA
7179223,26,1,32000
7179234,35,1,30000
7179234,33,1,11200
7179234,10,0,NA
7179467,48,1,44000
7179467,51,1,26000
7179467,18,1,700
7179578,31,1,136000
7179578,42,1,60000
7179635,54,1,17000
7179635,47,1,10000
7179635,17,1,1200
7179749,52,1,20000
7179749,46,1,8300
7179811,33,1,23500
7179811,12,0,NA
7179811,11,0,NA
7179811,9,0,NA
7179817,25,1,25000
7179817,3,0,NA
7179865,67,2,15260
7179865,69,2,7100
7179901,36,2,6400
7179901,1,0,NA
7179901,1,0,NA
7180249,38,1,34300
7180249,43,1,26100
7180262,26,1,24050
7180800,63,1,8550
7180824,26,1,26000
7180824,29,1,35200
7180924,67,2,30400
7180924,64,2,5700
7180966,62,2,39000
7180966,61,2,6000
7181100,44,2,0
7181105,75,2,14200
7181105,69,2,7600
7181105,37,2,7800
7181105,12,0,NA
7181105,32,2,0
7181406,80,2,5400
7181704,77,2,8300
7181714,40,1,29200
7181714,12,0,NA
7181745,61,1,19000
7181745,61,1,8600
7181772,22,1,620
7181821,76,2,13000
7182039,27,1,93000
7182039,6,0,NA
7182039,3,0,NA
7182039,21,2,0
7182039,23,2,0
7182164,51,1,47700
7182164,79,2,12400
7182164,77,2,12500
7182310,30,2,0
7182310,8,0,NA
7182310,50,1,7600
7182356,83,2,24000
7182356,83,2,7300
7182394,46,1,30000
7182394,40,1,5000
7182394,15,0,500
7182480,82,2,43000
7182603,48,1,35000
7182603,44,1,28900
7182603,16,2,0
7182603,13,0,NA
7183189,48,1,45000
7183189,47,1,50000
7183189,12,0,NA
7183466,36,1,27500
7183466,33,1,21800
7183466,12,0,NA
7183466,9,0,NA
7183624,70,2,47000
7183624,65,2,10000
7183959,27,2,7000
7183959,29,1,10000
7184044,57,1,23900
7184249,46,1,47500
7184249,43,1,25000
7184249,21,1,24400
7184249,20,1,22000
7184451,40,1,26000
7184451,40,1,24000
7184750,65,1,62600
7184890,60,2,6000
7185633,68,2,13100
7185660,74,2,59900
7185660,62,2,25300
7185671,38,1,42810
7185671,40,2,0
7185671,10,0,NA
7185671,7,0,NA
7185671,6,0,NA
7185671,3,0,NA
7185695,93,2,18700
7185695,62,1,68020
7185695,64,1,37700
7185797,83,2,9000
7185902,27,2,0
7185906,31,1,35000
7185906,42,1,2200
7185906,9,0,NA
7185906,9,0,NA
7185906,4,0,NA
7185906,12,0,NA
7186259,79,2,22800
7186259,76,2,12000
7186426,63,2,63100
7186426,59,2,5600
7186746,41,1,44100
7186746,38,1,7300
7186746,16,2,0
7186800,41,2,1000
7186800,36,2,0
7186800,16,2,0
7186800,15,0,0
7186800,14,0,NA
7186800,11,0,NA
7186800,9,0,NA
7186800,9,0,NA
7186800,3,0,NA
7186800,0,0,NA
7186800,56,2,14100
7186905,70,2,14400
7186905,43,1,6800
7187059,23,1,10000
7187079,43,1,40000
7187079,37,2,25000
7187079,6,0,NA
7187079,3,0,NA
7187413,70,2,37600
7187413,68,2,8000
7187413,55,1,17200
7187676,23,1,10000
7187676,24,1,10000
7187690,63,1,23000
7187690,58,2,0
7187690,40,2,6000
7187690,9,0,NA
7187701,65,2,0
7187925,55,1,132000
7187925,51,1,1500
7187925,18,2,4
7188112,46,1,18900
7188112,58,1,12000
7188112,16,1,360
7188112,14,0,NA
7188599,44,1,44400
7188599,41,1,25000
7188829,63,1,14700
7188829,57,1,28500
7189088,52,1,230000
7189088,52,1,60000
7189443,54,1,22000
7189449,74,2,54700
7189449,76,2,0
7189629,29,1,18150
7189629,31,1,39600
7189638,72,2,15600
7189638,28,1,35000
7189638,25,1,10000
7189782,64,2,0
7189877,83,2,8000
7189992,32,1,19100
7189992,4,0,NA
7189992,1,0,NA
7189992,28,1,9600
7190002,44,1,69000
7190002,41,2,0
7190002,7,0,NA
7190055,62,1,15140
7190055,10,0,NA
7190226,86,2,31200
7190288,73,2,8400
7190288,71,2,23400
7190379,28,1,23000
7190379,27,1,24000
7190641,42,1,7000
7190641,32,1,16000
7191053,46,1,29000
7191053,23,1,7500
7191938,43,1,32000
7191938,39,2,0
7192277,74,2,18500
7192373,53,1,70000
7192373,53,2,0
7192558,23,1,6500
7192558,23,1,5450
7192636,58,2,0
7192861,28,1,30680
7192861,32,1,4900
7192861,34,1,17000
7192861,33,1,11620
7192861,4,0,NA
7192861,29,1,33700
7193348,52,1,33000
7193348,51,1,35800
7193597,65,2,15500
7193597,64,1,5880
7193620,53,2,8000
7193749,18,1,4000
7193886,80,2,9600
7193890,31,1,50000
7193890,27,1,20000
7193890,1,0,NA
7193890,0,0,NA
7194030,38,1,14900
7194030,29,1,12000
7194202,71,2,31100
7194272,77,2,32700
7194692,37,1,75600
7194692,39,1,5500
7194692,7,0,NA
7194692,6,0,NA
7194692,15,0,0
7194692,13,0,NA
7194865,42,1,24000
7194865,14,0,NA
7194891,27,2,0
7194891,83,1,142900
7194954,81,2,15300
7195003,60,1,50000
7195003,48,1,16000
7195201,25,1,22300
7195201,0,0,NA
7195201,19,2,0
7195432,24,1,8000
7195432,28,1,6600
7195432,4,0,NA
7195455,43,1,20000
7195455,17,2,0
7195455,11,0,NA
7195611,65,1,150500
7195611,62,1,30000
7195734,20,1,21000
7195734,1,0,NA
7195744,45,1,20000
7195744,43,1,20000
7195744,15,0,0
7195744,15,0,500
7196092,23,1,27500
7196092,28,1,6700
7196409,33,1,301500
7196409,32,1,650
7196409,4,0,NA
7196409,2,0,NA
7196456,34,1,32700
7196690,53,1,15000
7196748,60,1,25100
7196748,60,1,17300
7196748,28,1,32000
7196748,25,2,0
7196881,47,1,22000
7197008,41,1,112680
7197008,42,1,2600
7197008,15,0,670
7197008,15,0,670
7197008,8,0,NA
7197030,72,2,9600
7197030,93,2,10800
7197072,25,1,32200
7197072,25,1,10400
7197106,71,2,1000
7197106,59,2,0
7197510,46,1,26000
7197510,45,1,15600
7197510,93,1,20200
7197510,93,2,51000
7197510,93,2,10700
7197510,87,2,14900
7197677,84,1,27300
7197780,40,1,11500
7197780,51,1,42200
7197818,85,2,18800
7197912,38,1,35000
7197912,36,1,16000
7197912,16,1,120
7197912,12,0,NA
7198270,60,1,15300
7198270,56,1,21130
7198317,56,1,16000
7198317,30,1,42000
7198317,28,1,28000
7198433,36,2,10000
7198488,57,1,14000
7198488,58,2,0
7198680,54,1,12400
7198680,54,1,24000
7198736,31,1,60000
7198736,34,1,28000
7198793,52,1,12100
7198982,19,1,33600
7199251,57,1,20000
7199451,26,1,32000
7199451,29,1,20000
7199451,5,0,NA
7199499,46,1,32800
7199499,39,1,21400
7199592,73,2,10800
7199592,75,1,15800
7199841,88,2,61200
7199867,49,1,40000
7199882,64,2,12400
7199882,63,2,12400
7200198,67,2,18500
7200282,62,2,1100
7200282,61,1,22800
7200294,77,2,16900
7200340,77,2,18300
7200349,43,1,113000
7200349,41,2,0
7200349,15,0,1000
7200349,12,0,NA
7200349,10,0,NA
7200406,52,1,28050
7200406,42,1,28000
7200406,17,1,1900
7200413,74,2,10400
7200413,77,2,7100
7200693,43,2,9010
7200693,7,0,NA
7200716,55,1,21000
7200716,55,2,14100
7200978,41,1,54200
7200978,40,1,59400
7201076,71,2,39500
7201076,68,2,3500
7201153,29,1,15000
7201153,31,1,16000
7201153,6,0,NA
7201153,4,0,NA
7201153,25,2,0
7201153,25,1,15000
7201153,7,0,NA
7201153,6,0,NA
7201610,65,1,12100
7201960,68,2,27400
7201960,59,2,6200
7201960,24,1,4000
7201960,3,0,NA
7201960,0,0,NA
7201960,23,1,18200
7202032,70,2,42000
7202032,68,2,12300
7202134,38,1,39000
7202134,37,1,29000
7202134,6,0,NA
7202134,4,0,NA
7202134,2,0,NA
7202249,64,1,14200
7202249,62,1,15400
7202363,48,1,29100
7202465,68,2,25000
7202465,67,2,7000
7202682,50,1,19200
7202682,50,1,2400
7202689,93,2,31700
7202711,42,1,27000
7202711,38,1,23000
7202813,54,2,10420
7202835,44,1,46000
7202835,44,1,26600
7202835,19,1,3500
7202835,14,0,NA
7202968,21,2,0
7202968,27,1,28000
7202968,20,2,0
7202968,18,2,0
7202968,21,2,0
7203202,48,1,29000
7203202,47,2,0
7203498,68,2,11400
7203637,34,1,120000
7203637,35,2,0
7203637,5,0,NA
7203637,0,0,NA
7203637,14,0,NA
7203667,29,1,25500
7203667,29,1,24500
7203723,69,1,127500
7203975,57,1,20700
7203975,22,1,12000
7203975,20,1,14400
7203975,5,0,NA
7203975,4,0,NA
7203975,24,1,14700
7203975,47,1,11700
7203976,25,1,27000
7203976,24,1,20000
7203976,7,0,NA
7203976,3,0,NA
7203976,0,0,NA
7204059,22,1,33000
7204059,2,0,NA
7204334,51,1,64900
7204334,15,0,650
7204403,51,1,9000
7204403,51,1,2500
7204403,30,1,1400
7204403,23,1,3500
7204476,44,1,12400
7205256,89,2,23400
7205475,22,1,14000
7205627,86,1,8800
7205942,51,2,6000
7206048,27,1,25000
7206147,53,1,40000
7206147,47,2,0
7206147,19,2,0
7206147,18,2,0
7206232,76,2,5900
7206273,32,1,23230
7206301,65,2,0
7206423,45,1,65000
7206423,20,1,22000
7206511,37,1,12130
7206511,48,1,113700
7206511,8,0,NA
7206511,7,0,NA
7206805,45,1,43330
7206805,10,0,NA
7206869,74,2,27100
7206869,62,1,34620
7206885,85,2,21900
7207087,36,1,30000
7207138,57,1,35600
7207138,51,1,7050
7207165,44,1,60000
7207165,44,1,15000
7207165,13,0,NA
7207207,37,2,9000
7207207,26,1,15400
7207207,5,0,NA
7207207,3,0,NA
7207222,43,2,0
7207222,6,0,NA
7207241,22,1,16000
7207241,1,0,NA
7207241,23,1,24000
7207254,27,1,21700
7207280,80,2,44800
7207319,42,1,61000
7207319,37,2,5000
7207319,1,0,NA
7207344,46,2,3900
7207344,16,1,490
7207409,30,1,12300
7207473,57,1,26600
7207473,55,1,21900
7207638,57,1,59000
7207638,58,1,11000
7207821,24,1,22900
7207821,24,1,20000
7207821,0,0,NA
7207821,25,2,0
7207821,24,1,14100
7207868,75,2,16000
7207868,79,2,7000
7208025,50,1,34850
7208025,49,1,45000
7208025,19,1,7000
7208042,38,1,30000
7208042,34,1,25000
7208052,55,1,72000
7208052,51,2,0
7208410,60,1,74000
7208410,51,1,9000
7208505,31,1,46400
7208505,32,1,53540
7208705,27,1,17000
7208992,35,1,39000
7209012,66,1,36800
7209012,31,1,20020
7209046,77,2,170400
7209100,89,2,5000
7209134,44,1,41400
7209134,44,1,32400
7209153,39,1,42000
7209153,26,1,9600
7209153,2,0,NA
7209153,1,0,NA
7209256,41,1,28000
7209256,41,1,35000
7209256,12,0,NA
7209256,10,0,NA
7209301,40,1,32000
7209301,31,1,25300
7209301,46,1,24900
7209330,56,1,299200
7209330,56,2,0
7209330,26,1,13500
7209622,39,1,26000
7209622,35,1,4000
7209745,45,1,45000
7209745,22,1,15000
7209745,18,1,7900
7209897,53,1,37500
7209897,60,2,8300
7210074,61,1,32000
7210074,62,1,18000
7210083,51,1,65000
7210083,50,1,11000
7210083,19,1,3000
7210083,57,2,0
7210231,40,2,11200
7210231,21,1,5000
7210231,18,2,0
7210231,13,0,NA
7210231,5,0,NA
7210433,24,1,8400
7210433,32,1,4890
7210505,58,1,38000
7210505,57,1,25000
7210505,23,1,30000
7210674,62,2,2800
7210726,23,2,0
7210739,57,1,69700
7210739,56,2,0
7210796,27,1,31000
7210796,24,2,0
7210796,0,0,NA
7210813,61,1,22200
7210847,29,1,16000
7210908,52,1,53000
7210908,43,1,22000
7210908,22,1,4000
7210909,54,2,6100
7210909,20,1,300
7210993,47,1,52400
7210993,47,1,22500
7210993,17,2,0
7211000,45,1,26000
7211000,40,1,22000
7211000,12,0,NA
7211404,69,2,6000
7211548,66,1,37720
7211548,35,1,7200
7211654,67,1,29800
7211654,61,1,77000
7211896,28,1,19000
7211896,26,2,0
7211896,1,0,NA
7211896,7,0,NA
7211918,34,1,48000
7211918,27,2,0
7211918,4,0,NA
7211918,1,0,NA
7211918,0,0,NA
7212252,41,1,58000
7212252,39,2,0
7212252,13,0,NA
7212252,9,0,NA
7212252,7,0,NA
7212528,31,1,20000
7212664,40,1,32400
7212664,41,1,34600
7212664,10,0,NA
7212755,19,1,5600
7212755,19,1,600
7213255,54,1,34000
7213255,22,1,4000
7213376,25,1,29000
7213376,6,0,NA
7213433,48,2,10800
7213606,69,1,48900
7213677,62,2,3900
7213677,67,2,7600
7213677,58,2,510
7213677,58,2,0
7213677,53,2,6100
7213677,61,2,8710
7213719,60,1,60100
7213719,53,1,24000
7213719,29,1,52000
7213724,56,1,18380
7213724,55,2,3900
7213791,77,1,66400
7213966,72,1,42000
7213966,80,1,13100
7214067,17,1,310
7214079,71,1,11300
7214080,62,1,41600
7214080,61,1,16500
7214206,71,1,109000
7214206,70,2,1900
7214206,41,1,32900
7214422,59,1,17000
7214526,61,2,2400
7214911,20,1,6000
7215031,45,1,36000
7215031,7,0,NA
7215048,69,2,10400
7215100,43,1,34400
7215100,42,1,13600
7215100,11,0,NA
7215100,4,0,NA
7215499,61,2,10740
7215499,65,1,32410
7215698,54,1,30000
7215698,51,1,5000
7215715,26,1,40600
7215715,24,2,0
7215715,7,0,NA
7215715,4,0,NA
7215758,52,2,0
7215902,34,2,0
7215922,36,1,41000
7216037,79,2,26400
7216135,35,1,11940
7216135,9,0,NA
7216229,68,2,11350
7216518,26,1,30400
7216518,5,0,NA
7216518,2,0,NA
7216518,28,1,21000
7216589,41,1,10000
7216589,6,0,NA
7216589,4,0,NA
7216589,22,2,0
7216812,31,1,32430
7216841,20,1,13200
7216841,17,2,0
7216875,58,1,180000
7216875,56,1,40000
7217124,87,2,0
7217124,76,2,5500
7217532,49,2,0
7217532,41,2,3000
7217582,22,1,12000
7217736,50,2,0
7217736,46,1,20000
7217736,20,1,100
7217736,19,1,1500
7217787,51,1,54700
7217827,85,2,10600
7218139,72,2,19500
7218139,73,2,15300
7218191,37,1,20300
7218191,13,0,NA
7218191,7,0,NA
7218191,20,1,12000
7218194,74,2,13500
7218194,89,2,6200
7218198,93,1,10200
7218200,41,1,47300
7218200,16,1,300
7218200,12,0,NA
7218200,6,0,NA
7218200,40,1,36000
7218212,43,1,45400
7218212,21,2,1500
7218212,19,1,2200
7218212,2,0,NA
7218338,28,1,52004
7218338,28,1,4000
7218338,0,0,NA
7218443,54,1,48000
7218443,52,1,31000
7218483,88,2,11990
7218864,54,1,22004
7218864,79,2,15600
7218960,42,1,14000
7218960,7,0,NA
7219032,81,2,22300
7219984,49,2,14940
7219984,73,2,11200
7220021,80,2,154700
7220418,37,1,17100
7220418,38,1,12000
7220431,42,1,70000
7220431,44,1,30000
7220431,15,0,0
7220431,12,0,NA
7220786,68,2,37900
7220786,70,2,5400
7220794,58,1,21800
7220794,56,1,14300
7220828,18,1,16000
7220882,29,1,45000
7220882,27,1,29000
7220901,45,1,19660
7220901,42,1,39500
7220901,16,1,2700
7220901,12,0,NA
7220901,3,0,NA
7221055,45,1,72450
7221055,46,1,25000
7221055,21,1,10900
7221055,16,1,6200
7221347,79,1,309600
7221347,76,2,5200
7221686,37,1,65000
7221686,36,1,17000
7221686,9,0,NA
7221686,6,0,NA
7221688,55,1,51800
7222002,55,2,5000
7222027,69,2,12000
7222027,72,2,0
7222093,44,1,31100
7222093,38,1,11800
7222093,1,0,NA
7222126,32,1,20000
7222126,32,1,12000
7222126,8,0,NA
7222126,5,0,NA
7222126,3,0,NA
7222210,52,1,50200
7222210,38,1,33600
7222287,56,1,24000
7222287,56,1,18500
7222305,26,1,25100
7222305,27,1,10500
7222305,2,0,NA
7222470,54,1,2000
7222552,50,1,17520
7222552,41,2,0
7222552,2,0,NA
7222552,12,0,NA
7222552,10,0,NA
7222624,93,2,13000
7222827,65,1,39000
7222827,52,1,45000
7222827,84,2,25000
7222834,78,1,69800
7223606,43,1,8000
7223606,12,0,NA
7223606,32,1,13000
7224023,41,1,960
7224023,19,2,3000
7224023,17,1,860
7224023,17,1,1000
7224023,1,0,NA
7224023,5,0,NA
7224023,20,1,12100
7224602,26,1,30400
7224602,30,1,30000
7224670,36,1,18600
7224670,12,0,NA
7225085,46,1,47700
7225172,58,2,20500
7225172,47,2,4700
7225563,45,1,36050
7225563,46,2,820
7225563,66,2,9300
7225563,31,1,2500
7225675,38,1,39000
7225845,60,1,85200
7225845,59,1,20200
7225909,43,1,299200
7225909,41,1,50000
7225909,11,0,NA
7225909,8,0,NA
7226003,61,1,55300
7226003,54,2,0
7226031,26,1,6000
7226031,32,1,11400
7226148,68,2,7200
7226551,42,1,24000
7226551,24,1,11300
7226551,10,0,NA
7226551,20,1,78000
7226572,43,1,1500
7226572,12,0,NA
7226745,29,1,20000
7227020,30,1,19050
7227020,27,1,32000
7227020,6,0,NA
7227037,39,1,25000
7227037,43,2,0
7227037,15,0,0
7227037,10,0,NA
7227167,64,1,14400
7227167,19,2,1100
7227167,17,1,5500
7227167,1,0,NA
7227167,21,1,6800
7227352,86,2,20400
7227466,45,1,31000
7227466,28,1,28000
7227569,39,1,50000
7227569,35,1,31000
7227569,8,0,NA
7227759,25,1,18000
7227759,27,1,17000
7227759,0,0,NA
7227817,39,1,299100
7227817,37,2,0
7227817,6,0,NA
7227817,3,0,NA
7227882,59,2,24100
7227882,57,1,4000
7227993,55,1,72000
7227993,52,1,14000
7228273,57,1,26000
7228273,55,1,96000
7228273,34,1,35000
7228399,32,1,13100
7228399,1,0,NA
7228399,26,1,14100
7228399,4,0,NA
7228407,35,1,26500
7228410,87,2,0
7228421,53,1,24400
7228421,53,1,15500
7228421,24,1,14000
7228425,84,2,31200
7229030,20,1,10910
7229036,61,2,12010
7229572,18,1,3000
7229585,22,1,26150
7229585,22,1,18550
7229598,49,1,46210
7229598,18,2,0
7229628,54,1,43200
7229628,15,0,500
7229837,64,1,22000
7229863,49,1,37600
7229863,44,1,23000
7229957,55,1,70000
7229957,51,1,35000
7230221,35,1,63000
7230221,32,1,25000
7230221,1,0,NA
7230405,56,2,6900
7230405,54,2,9600
7230930,56,1,35720
7231003,54,1,37900
7231003,47,1,76000
7231004,73,1,61800
7231004,70,1,-3200
7231024,28,1,40200
7231024,30,1,68000
7231261,61,2,8930
7231326,76,2,19000
7231383,23,1,16000
7231451,51,1,45000
7231451,46,1,13000
7231451,17,2,0
7231539,40,2,44100
7231539,11,0,NA
7231539,8,0,NA
7231617,36,1,35000
7231661,43,1,35000
7231816,22,1,18000
7231816,20,1,18000
7231879,81,2,30200
7231879,73,2,8000
7231991,69,2,8000
7232124,38,1,43400
7232157,70,1,76000
7232157,56,1,9000
7232858,63,2,62100
7232858,63,1,5250
7232892,53,1,38000
7232892,19,1,400
7232892,49,1,19500
7232973,39,1,52150
7232973,32,1,5000
7232973,10,0,NA
7232973,9,0,NA
7233314,46,1,28800
7233314,45,1,27700
7233314,23,1,24600
7233314,17,1,300
7233366,87,2,7600
7233506,45,1,38610
7233506,16,2,0
7233535,48,1,36000
7233535,39,1,22000
7233535,11,0,NA
7233535,8,0,NA
7233623,68,2,6700
7233672,46,1,47400
7233672,36,1,27000
7233672,12,0,NA
7233928,61,1,28600
7233928,59,1,41400
7234015,68,1,50000
7234015,67,1,14300
7234050,80,2,25900
7234110,57,1,40100
7234110,30,1,12000
7234125,46,1,52000
7234125,45,1,20000
7234125,19,1,3800
7234125,17,1,400
7234267,54,1,118000
7234267,54,1,38500
7234375,39,1,17200
7234375,46,2,0
7234375,13,0,NA
7234375,11,0,NA
7234554,77,1,10780
7234554,66,2,4880
7234566,24,1,22000
7235335,66,2,15300
7235335,26,2,1500
7235335,3,0,NA
7235415,65,1,25000
7235563,40,1,75000
7235563,38,2,0
7235563,9,0,NA
7235563,7,0,NA
7235666,26,1,38000
7235666,23,2,0
7235765,49,1,71000
7235765,47,1,300
7236060,64,2,39000
7236074,21,2,5100
7236074,28,1,3400
7236074,2,0,NA
7236074,0,0,NA
7236261,32,1,48300
7236261,40,1,63000
7236399,83,2,7300
7236597,57,1,30000
7236824,70,2,0
7236824,72,2,14600
7236895,60,2,68500
7236895,61,1,5200
7236953,40,1,16600
7236979,65,1,105000
7237005,51,1,50000
7237362,78,2,12700
7237573,59,1,23100
7237573,77,2,4500
7237839,38,1,34050
7237839,39,1,4000
7237846,22,1,16000
7237846,24,1,16000
7237970,41,1,429000
7237970,41,1,30000
7237970,16,1,1000
7237970,12,0,NA
7238388,31,1,19200
7238388,31,2,0
7238388,8,0,NA
7238388,6,0,NA
7238388,3,0,NA
7238388,0,0,NA
7238397,82,2,0
7238627,52,1,45000
7238627,56,2,0
7238649,52,1,40500
7238649,49,1,3500
7238649,26,1,28000
7238649,22,1,19500
7238649,17,1,5000
7238649,21,1,5200
7238657,50,1,40000
7238657,40,1,18000
7238657,13,0,NA
7238657,8,0,NA
7238690,39,1,66600
